crane_type,crane_capacity_kg,boom_length_m,boom_angle_deg,lifting_radius_m,hook_height_m,load_type,load_weight_kg,load_area_m2,wind_speed_ms,gust_speed_ms,wind_direction_deg,temperature_c,humidity_percent,air_pressure_hpa,visibility_m,rain_mm,crane_tilt_deg,operator_experience_years,risk_score,safety_status
Tower Crane,8000,61.6,57,26.1,52.4,Concrete Block,1804,1.29,9.4,10.8,342,4.5,58,1026.1,4480,5.9,0.11,23,23.01,Safe
Rough Terrain Crane,7000,52.8,48,16.2,40.1,Concrete Block,4477,2.25,4.2,4.8,135,39.8,37,1031.4,4385,0.0,0.04,8,23.33,Safe
Mobile Crane,5000,43.8,36,19.4,27.7,Machinery,2728,4.9,4.7,5.8,108,40.8,100,1001.1,558,4.9,0.6,18,26.06,Safe
Rough Terrain Crane,7000,31.9,72,12.0,31.7,Machinery,1345,7.39,1.9,2.2,293,39.3,83,1031.5,3396,2.7,0.31,3,15.16,Safe
Tower Crane,8000,43.8,36,13.2,24.2,Machinery,1834,2.92,4.3,5.4,181,-4.0,34,1026.0,7544,6.0,0.01,17,14.48,Safe
Crawler Crane,12000,83.2,59,68.5,70.2,Machinery,2558,6.96,0.7,0.8,285,32.6,64,1031.9,3697,0.0,0.07,23,13.92,Safe
Rough Terrain Crane,7000,47.9,41,34.4,30.5,Concrete Block,3903,1.61,2.6,3.1,348,1.7,68,1001.8,3034,0.6,0.33,13,23.42,Safe
Mobile Crane,5000,31.0,28,24.3,15.0,Wind Turbine Blade,1922,21.04,6.1,6.5,122,41.8,95,1028.5,7963,3.0,0.05,16,30.68,Safe
Rough Terrain Crane,7000,33.3,73,22.8,30.6,Concrete Block,3148,2.41,9.9,11.1,124,2.5,83,1005.6,635,0.0,0.23,22,31.5,Safe
Rough Terrain Crane,7000,47.8,60,35.6,39.5,Steel Pipe,972,4.49,8.3,9.9,109,7.7,37,1019.8,8689,0.0,0.09,26,21.7,Safe
Mobile Crane,5000,36.3,38,25.2,21.8,Machinery,3465,4.51,3.8,5.3,48,43.0,65,1028.4,3624,0.0,0.16,1,30.25,Safe
Crawler Crane,12000,43.9,58,22.4,38.3,Precast Wall,3684,11.66,5.6,7.4,194,18.1,90,992.8,5999,1.3,0.71,2,26.91,Safe
Crawler Crane,12000,80.0,60,57.2,69.1,Concrete Block,3781,1.29,1.9,2.0,192,6.8,59,1018.8,9777,6.3,0.05,3,17.51,Safe
Crawler Crane,12000,51.5,41,19.5,34.7,Precast Wall,3033,9.58,1.7,2.3,111,21.0,47,1027.3,5207,0.5,0.03,10,14.49,Safe
Crawler Crane,12000,87.9,64,74.5,78.0,Machinery,1872,6.78,3.3,3.7,212,28.8,77,1033.4,8183,1.4,0.41,11,19.04,Safe
Crawler Crane,12000,40.6,54,32.0,31.0,Steel Pipe,1467,2.02,4.1,4.4,11,11.1,70,1017.1,2753,0.0,0.64,29,16.13,Safe
Tower Crane,8000,52.5,25,27.7,22.9,Steel Pipe,1227,2.77,2.6,2.8,113,1.1,26,1025.1,6932,3.1,0.18,21,11.73,Safe
Crawler Crane,12000,47.7,37,18.3,27.1,Shipping Container,2511,17.99,1.6,1.8,85,10.3,34,1002.5,2180,0.0,0.0,15,15.87,Safe
Tower Crane,8000,59.8,36,38.7,34.1,Glass Panel,829,10.69,3.3,4.3,189,5.1,95,994.7,2097,3.8,0.36,27,16.57,Safe
Mobile Crane,5000,45.3,75,18.4,43.2,Steel Pipe,768,4.96,7.9,8.5,234,12.8,91,1018.1,1574,3.0,0.27,21,20.85,Safe
Rough Terrain Crane,7000,52.2,73,19.9,48.4,Concrete Block,2974,1.17,1.7,1.9,84,30.3,50,1022.3,7481,0.1,0.16,17,13.76,Safe
Crawler Crane,12000,46.0,32,24.0,23.0,Concrete Block,2502,1.61,4.8,6.1,244,15.4,65,995.1,1161,0.0,0.09,7,18.75,Safe
Crawler Crane,12000,41.4,57,29.6,36.1,Wind Turbine Blade,2682,22.14,2.8,3.2,69,13.5,66,998.6,1018,3.4,0.21,7,25.25,Safe
Crawler Crane,12000,89.0,38,59.3,54.2,Steel Beam,2814,2.32,4.9,6.5,145,10.2,83,1033.6,9440,0.0,0.05,17,17.97,Safe
Tower Crane,8000,41.9,56,14.2,36.6,Shipping Container,1786,10.18,4.4,6.1,52,7.6,34,1024.3,9396,3.5,0.37,5,19.49,Safe
Mobile Crane,5000,47.5,51,31.4,38.7,Steel Pipe,935,4.72,6.6,9.0,292,-2.3,27,1008.7,5798,0.0,0.13,24,20.56,Safe
Crawler Crane,12000,64.7,75,47.8,62.9,Steel Beam,2057,1.26,2.6,3.0,57,37.2,90,1016.3,7998,1.6,0.38,9,15.64,Safe
Mobile Crane,5000,23.1,55,12.7,19.5,Glass Panel,765,8.87,1.2,1.3,42,4.9,33,991.7,7121,0.0,0.79,30,11.45,Safe
Rough Terrain Crane,7000,46.5,44,38.6,31.6,Glass Panel,952,12.07,13.3,18.6,231,18.5,85,1005.6,3621,0.0,0.32,2,39.31,Warning
Crawler Crane,12000,69.0,74,26.1,64.6,Steel Beam,1538,2.45,7.9,9.6,219,43.9,87,1030.2,7203,0.0,0.18,24,17.39,Safe
Mobile Crane,5000,27.3,33,19.8,16.2,Shipping Container,3484,11.04,7.7,8.2,267,44.1,94,998.7,8703,0.0,0.21,5,36.96,Warning
Rough Terrain Crane,7000,49.8,31,39.8,25.0,Machinery,938,2.53,7.1,9.2,165,41.6,52,1013.0,5633,0.0,0.31,7,23.85,Safe
Tower Crane,8000,75.6,64,30.6,68.0,Steel Pipe,2315,4.67,4.6,6.0,207,29.2,60,1021.7,7759,0.0,0.28,6,19.26,Safe
Tower Crane,8000,64.1,46,46.4,45.9,Shipping Container,1523,10.11,9.7,12.1,222,20.1,45,1007.8,2523,1.2,0.11,20,29.22,Safe
Crawler Crane,12000,46.0,54,31.7,36.1,Shipping Container,3353,16.28,6.9,7.4,77,-1.4,85,994.6,6613,0.0,0.02,20,26.46,Safe
Tower Crane,8000,73.8,37,27.9,44.2,Machinery,3197,3.71,9.0,10.7,333,43.2,46,1024.5,1604,0.5,0.1,23,26.08,Safe
Crawler Crane,12000,73.3,62,58.3,66.7,Steel Beam,2783,2.0,1.4,1.8,316,38.4,79,1019.2,5097,0.0,0.05,20,13.67,Safe
Rough Terrain Crane,7000,41.8,73,14.4,39.6,Steel Pipe,458,4.85,9.2,10.6,195,20.3,36,1005.1,5386,2.4,0.03,25,18.69,Safe
Mobile Crane,5000,39.3,54,32.8,32.4,Machinery,1355,5.1,7.4,8.3,76,16.3,45,1009.4,3009,2.6,0.39,6,29.08,Safe
Rough Terrain Crane,7000,56.2,44,17.0,39.4,Steel Pipe,720,3.91,5.4,6.0,221,30.6,49,997.0,1997,4.0,0.25,19,14.91,Safe
Tower Crane,8000,42.7,27,26.8,21.4,Machinery,3261,4.28,9.2,10.9,298,2.6,75,1008.2,2249,1.7,0.12,9,31.43,Safe
Rough Terrain Crane,7000,31.6,53,17.0,27.1,Machinery,2784,3.71,9.9,12.4,62,1.6,69,995.0,8031,0.0,0.22,8,30.51,Safe
Tower Crane,8000,75.1,67,25.9,69.4,Machinery,1721,4.11,2.7,3.4,125,38.9,26,1017.1,1144,0.7,0.19,1,15.75,Safe
Mobile Crane,5000,43.0,49,30.6,31.9,Steel Beam,881,2.64,9.3,11.8,324,23.3,66,1020.2,9661,7.7,0.16,22,25.12,Safe
Crawler Crane,12000,71.2,51,58.6,56.6,Machinery,2246,6.81,5.1,6.3,327,4.0,61,1010.5,773,0.0,0.0,1,24.25,Safe
Mobile Crane,5000,35.5,71,18.6,32.4,Steel Beam,592,1.01,8.5,9.5,341,34.6,57,1010.8,7559,0.0,0.62,17,20.91,Safe
Mobile Crane,5000,22.3,34,12.7,13.1,Precast Wall,2734,10.9,4.4,5.8,106,-3.0,87,1011.3,1432,1.8,0.9,30,27.31,Safe
Mobile Crane,5000,28.0,71,15.7,28.5,Wind Turbine Blade,2150,17.52,5.3,6.0,81,-3.2,29,998.0,6198,1.0,0.59,14,28.77,Safe
Tower Crane,8000,49.0,37,21.1,29.0,Precast Wall,2782,5.55,4.9,5.6,15,40.9,68,1014.3,2196,2.1,0.09,26,19.13,Safe
Crawler Crane,12000,72.8,73,30.7,70.4,Glass Panel,508,6.62,6.5,7.8,222,32.2,82,1002.2,3525,1.8,0.01,9,18.02,Safe
Crawler Crane,12000,69.0,28,32.6,33.6,Steel Pipe,559,3.73,5.2,6.7,28,13.1,81,993.0,5390,5.6,0.4,8,17.04,Safe
Rough Terrain Crane,7000,34.1,73,13.8,31.2,Machinery,1923,6.78,1.7,1.9,331,-4.9,73,1017.8,7223,5.7,0.31,13,14.73,Safe
Rough Terrain Crane,7000,42.0,25,19.5,19.7,Precast Wall,1352,10.29,5.8,7.2,207,20.9,44,1018.4,6139,3.6,0.26,30,18.86,Safe
Crawler Crane,12000,44.5,72,17.4,43.7,Machinery,1347,6.09,3.3,3.7,197,16.4,100,994.5,3381,1.9,0.01,5,14.31,Safe
Rough Terrain Crane,7000,56.6,63,43.2,50.6,Wind Turbine Blade,2031,17.91,9.2,12.7,344,-2.6,46,1029.7,8449,2.2,0.49,30,32.27,Safe
Mobile Crane,5000,22.8,67,16.0,19.3,Precast Wall,1982,6.4,9.4,10.7,81,2.5,67,998.9,4168,0.0,0.28,24,30.32,Safe
Mobile Crane,5000,39.3,59,29.2,35.2,Shipping Container,3645,15.31,8.4,9.4,292,11.1,49,1014.5,7121,0.0,0.0,2,40.71,Warning
Mobile Crane,5000,24.2,64,15.0,23.2,Steel Beam,1103,3.31,5.0,7.0,77,32.1,51,1033.6,5726,0.0,0.15,6,20.5,Safe
Rough Terrain Crane,7000,38.5,61,24.6,32.9,Machinery,2952,7.68,3.0,3.3,75,8.5,54,1000.3,6896,5.7,0.15,28,19.77,Safe
Crawler Crane,12000,64.6,50,44.2,48.3,Glass Panel,374,9.89,9.9,11.2,236,42.0,61,1023.4,1827,0.0,0.57,25,25.82,Safe
Mobile Crane,5000,31.9,44,21.0,21.5,Concrete Block,3808,2.99,8.0,10.7,48,7.4,52,1013.3,9405,0.3,0.17,28,32.55,Safe
Rough Terrain Crane,7000,36.5,63,22.8,32.2,Precast Wall,3448,5.87,7.4,8.8,90,35.2,56,1028.9,5189,4.4,0.37,13,30.59,Safe
Tower Crane,8000,41.5,75,31.6,40.4,Precast Wall,2955,8.22,6.8,7.7,182,15.3,59,1032.7,9666,1.5,0.15,9,27.88,Safe
Rough Terrain Crane,7000,49.2,59,31.4,42.6,Wind Turbine Blade,1615,18.53,7.0,9.1,322,17.2,30,1009.6,4904,2.8,0.4,29,26.84,Safe
Crawler Crane,12000,72.6,41,57.4,47.2,Steel Beam,2863,2.3,4.2,4.8,270,38.3,86,1033.7,5681,0.4,0.1,4,20.72,Safe
Crawler Crane,12000,60.4,71,47.4,58.3,Steel Beam,739,2.77,5.5,7.7,255,10.8,49,1010.7,4540,4.9,0.14,18,18.78,Safe
Mobile Crane,5000,30.6,75,10.2,30.3,Machinery,2669,5.31,2.6,3.3,275,1.2,86,999.4,8643,5.0,0.09,22,18.0,Safe
Rough Terrain Crane,7000,59.0,71,35.6,57.3,Concrete Block,1076,1.07,2.8,3.8,310,16.8,62,1014.5,4757,2.4,0.03,24,12.04,Safe
Crawler Crane,12000,43.6,73,19.7,42.7,Glass Panel,440,9.78,7.8,9.3,289,30.7,99,993.9,7799,0.0,0.86,5,22.94,Safe
Mobile Crane,5000,28.3,64,16.0,24.1,Glass Panel,812,9.81,7.4,8.4,41,40.0,34,1027.3,5789,1.6,0.28,1,25.59,Safe
Mobile Crane,5000,27.3,30,15.9,12.8,Wind Turbine Blade,2423,27.94,7.6,8.6,128,34.7,62,1002.5,2057,0.0,0.26,28,34.96,Safe
Tower Crane,8000,46.7,60,22.4,40.4,Wind Turbine Blade,2709,16.36,3.0,3.6,12,37.7,61,1026.3,9751,2.5,0.35,6,22.27,Safe
Crawler Crane,12000,58.8,56,35.0,49.0,Steel Beam,1778,3.94,6.8,9.5,104,18.6,95,992.3,4784,0.0,0.18,7,22.17,Safe
Crawler Crane,12000,56.5,28,35.2,25.9,Steel Pipe,1687,3.2,4.4,5.5,75,27.8,66,1016.1,6840,0.0,0.6,10,17.94,Safe
Mobile Crane,5000,28.3,63,17.1,26.0,Shipping Container,4351,17.76,11.4,15.0,298,5.9,85,1001.9,7047,1.1,0.1,28,45.1,Warning
Rough Terrain Crane,7000,34.1,71,28.4,32.0,Steel Beam,1308,3.14,4.7,5.5,158,0.6,58,991.9,6189,0.0,0.22,16,19.57,Safe
Crawler Crane,12000,70.7,62,34.8,63.8,Wind Turbine Blade,3309,20.21,6.3,7.0,88,35.9,29,1031.1,6239,2.9,0.18,24,25.19,Safe
Tower Crane,8000,43.8,38,25.9,28.0,Wind Turbine Blade,1584,17.98,11.7,13.5,242,13.4,82,1002.4,2493,0.0,0.46,19,34.38,Safe
Mobile Crane,5000,27.9,47,17.8,18.7,Concrete Block,3065,1.16,4.2,4.6,87,2.0,98,992.8,6103,0.5,0.09,16,24.33,Safe
Crawler Crane,12000,43.0,35,35.7,25.7,Concrete Block,3474,2.55,2.2,2.9,212,27.2,26,1018.0,3692,6.6,0.2,15,19.1,Safe
Rough Terrain Crane,7000,33.7,36,19.4,19.0,Wind Turbine Blade,1855,26.53,8.3,10.9,227,32.7,47,1012.7,828,0.5,0.06,11,34.08,Safe
Crawler Crane,12000,57.1,34,24.6,32.8,Precast Wall,1641,11.45,4.1,5.0,94,18.6,76,1002.2,2352,0.2,0.04,8,17.98,Safe
Mobile Crane,5000,47.8,74,33.3,47.1,Concrete Block,4067,2.82,4.2,4.9,102,31.0,93,1030.9,7694,3.6,0.29,9,31.29,Safe
Rough Terrain Crane,7000,57.5,32,27.4,30.5,Shipping Container,2944,12.2,5.5,5.9,221,9.1,43,1010.7,1987,0.0,0.33,27,24.25,Safe
Rough Terrain Crane,7000,34.2,32,15.6,20.0,Glass Panel,972,9.9,10.5,11.7,223,21.4,31,997.1,4629,0.0,0.08,1,28.4,Safe
Mobile Crane,5000,30.5,40,13.7,19.0,Wind Turbine Blade,3339,19.18,2.3,2.8,239,0.3,38,1017.7,4760,2.5,0.36,4,29.7,Safe
Tower Crane,8000,41.2,72,14.4,38.2,Steel Beam,2274,1.25,14.7,19.6,334,-1.2,30,1012.4,9831,0.0,0.58,4,34.98,Safe
Rough Terrain Crane,7000,27.2,51,21.9,20.2,Steel Pipe,1494,4.8,6.5,7.1,6,2.7,85,1010.7,4629,4.4,0.33,9,25.38,Safe
Tower Crane,8000,72.7,62,44.9,65.8,Machinery,2945,4.17,8.1,8.9,143,38.6,40,1027.9,4625,6.6,0.43,28,26.66,Safe
Rough Terrain Crane,7000,27.4,61,19.2,25.4,Shipping Container,1830,11.09,8.2,10.1,323,28.8,67,1012.5,2018,0.1,0.09,13,29.17,Safe
Mobile Crane,5000,45.4,27,19.2,19.0,Glass Panel,398,11.21,7.6,10.6,335,33.5,87,990.1,5889,0.1,0.53,25,20.81,Safe
Tower Crane,8000,79.2,48,39.7,59.3,Machinery,1752,6.14,13.8,16.4,77,38.2,51,1020.5,1586,0.0,0.22,4,35.32,Warning
Crawler Crane,12000,59.5,62,37.6,52.3,Concrete Block,2472,2.87,4.8,5.1,287,41.5,58,991.5,7162,0.5,0.31,14,18.23,Safe
Rough Terrain Crane,7000,46.3,31,37.4,25.7,Precast Wall,3175,6.58,5.6,6.5,343,34.6,56,1012.6,534,1.3,0.21,7,29.88,Safe
Rough Terrain Crane,7000,59.8,54,39.1,47.1,Steel Beam,2415,2.84,9.8,11.4,128,13.8,26,1008.5,599,3.8,0.02,4,31.99,Safe
Crawler Crane,12000,54.3,68,46.1,51.5,Precast Wall,4382,6.1,10.9,11.5,220,29.3,84,1021.5,8699,1.2,0.17,25,31.97,Safe
Rough Terrain Crane,7000,52.6,43,31.2,36.1,Steel Beam,735,2.97,3.8,4.7,205,38.5,79,1011.6,3463,2.1,0.16,18,14.54,Safe
Tower Crane,8000,58.3,43,23.3,37.9,Concrete Block,3881,1.62,7.7,10.2,210,23.5,92,1014.5,8065,0.0,0.17,21,24.71,Safe
Mobile Crane,5000,36.2,39,16.2,21.7,Concrete Block,4556,2.87,10.8,15.0,57,9.3,71,1034.7,5041,0.0,0.48,12,42.27,Warning
Rough Terrain Crane,7000,44.1,35,30.7,24.6,Steel Pipe,496,2.49,5.8,7.2,339,28.8,89,991.0,6617,0.9,0.17,7,18.86,Safe
Mobile Crane,5000,46.2,56,17.3,38.0,Concrete Block,4764,2.1,6.0,7.0,345,19.7,87,1016.6,5778,0.0,0.23,4,33.94,Safe
Mobile Crane,5000,49.9,43,41.2,34.0,Steel Pipe,1192,5.98,8.6,11.0,302,23.1,37,1019.2,1129,3.0,0.31,10,30.68,Safe
Tower Crane,8000,63.0,35,28.6,35.6,Wind Turbine Blade,2021,19.03,3.9,4.4,325,10.4,78,1014.9,1012,0.0,0.09,6,23.26,Safe
Tower Crane,8000,42.9,56,20.8,36.1,Steel Beam,1027,1.44,7.0,9.2,354,31.7,47,1001.6,6938,0.1,0.19,2,20.32,Safe
Rough Terrain Crane,7000,54.1,36,41.5,30.6,Shipping Container,3340,12.01,1.2,1.6,176,13.8,46,1014.2,4352,0.0,0.16,19,21.9,Safe
Mobile Crane,5000,26.2,31,11.4,11.7,Shipping Container,1671,17.15,6.6,8.6,189,22.4,28,1020.4,7772,6.2,0.11,13,27.38,Safe
Mobile Crane,5000,36.3,68,15.8,31.9,Shipping Container,3967,10.81,12.2,16.4,316,16.2,79,994.5,5800,5.4,0.24,15,44.21,Warning
Rough Terrain Crane,7000,30.4,56,22.4,26.0,Precast Wall,3841,7.31,8.3,11.5,353,-0.9,29,1035.0,8999,0.0,0.08,23,31.73,Safe
Tower Crane,8000,53.1,43,31.0,37.4,Steel Beam,627,3.93,12.2,13.1,284,2.9,82,1001.0,6838,0.0,0.65,10,28.62,Safe
Tower Crane,8000,63.3,56,30.4,53.8,Wind Turbine Blade,1936,19.45,8.8,9.3,9,4.9,27,1030.7,4852,0.0,0.04,17,28.46,Safe
Crawler Crane,12000,55.4,59,34.7,48.5,Precast Wall,1925,5.56,6.2,7.5,260,36.3,95,1026.8,3929,4.8,0.28,7,22.96,Safe
Crawler Crane,12000,61.6,58,24.7,52.0,Concrete Block,3732,2.58,5.5,6.7,352,18.8,53,1019.1,6430,0.0,0.49,7,20.91,Safe
Mobile Crane,5000,42.0,31,19.9,22.2,Concrete Block,1879,1.07,6.5,7.2,245,10.2,79,1029.6,5459,0.0,0.18,20,21.25,Safe
Crawler Crane,12000,70.7,45,37.5,50.0,Machinery,1062,3.57,9.8,11.3,263,31.6,78,1027.4,3033,2.8,0.03,23,22.37,Safe
Tower Crane,8000,40.4,36,30.0,24.7,Machinery,2814,2.82,4.0,5.1,167,11.6,50,1021.8,730,0.0,0.47,21,21.86,Safe
Crawler Crane,12000,51.0,65,39.4,47.8,Machinery,2845,6.91,7.2,10.0,144,7.2,42,1030.3,3934,0.0,0.59,26,25.71,Safe
Crawler Crane,12000,86.5,45,29.1,61.2,Concrete Block,2183,1.91,5.6,7.3,68,28.7,41,995.4,517,2.7,0.16,30,15.11,Safe
Tower Crane,8000,62.6,70,43.1,57.0,Glass Panel,676,9.99,4.3,5.6,281,17.2,35,1002.3,1600,0.0,0.14,29,16.7,Safe
Mobile Crane,5000,30.8,40,23.0,20.8,Glass Panel,795,11.38,7.4,8.5,295,13.3,80,995.7,8607,2.4,0.27,11,25.93,Safe
Crawler Crane,12000,66.5,33,26.0,35.3,Steel Pipe,1278,3.5,10.2,12.7,9,27.9,62,1000.9,1147,0.0,0.34,19,23.64,Safe
Mobile Crane,5000,20.5,73,13.5,18.2,Precast Wall,1897,6.86,8.2,10.4,49,20.0,28,1032.7,2614,0.3,0.39,10,30.92,Safe
Crawler Crane,12000,68.8,39,39.1,41.4,Precast Wall,2135,6.87,5.4,6.9,15,22.3,59,1003.0,1026,0.2,0.43,22,20.02,Safe
Mobile Crane,5000,49.3,30,16.3,26.3,Glass Panel,988,9.98,5.7,7.8,173,26.4,83,1027.4,3214,0.0,0.14,18,19.17,Safe
Mobile Crane,5000,22.0,38,15.8,12.3,Steel Pipe,1800,5.31,4.6,5.7,40,-1.6,74,1008.7,5943,0.7,0.66,26,22.32,Safe
Rough Terrain Crane,7000,46.7,36,26.5,27.6,Steel Beam,2054,1.91,0.7,0.8,161,25.7,67,994.7,4266,0.0,0.67,14,14.02,Safe
Rough Terrain Crane,7000,53.4,35,22.8,29.7,Steel Pipe,436,4.96,7.0,8.7,156,11.2,68,1018.6,1694,0.0,0.93,28,18.38,Safe
Crawler Crane,12000,72.3,66,40.0,67.1,Steel Beam,655,3.49,11.9,16.6,104,12.2,83,1001.6,2137,5.8,0.0,6,29.44,Safe
Rough Terrain Crane,7000,59.0,40,19.9,38.4,Shipping Container,2079,11.91,7.4,9.3,173,1.1,46,1022.0,4070,0.0,0.08,25,23.04,Safe
Crawler Crane,12000,78.4,30,47.6,38.6,Precast Wall,2491,5.51,8.0,10.5,169,9.6,51,1012.7,2556,0.5,0.28,9,26.24,Safe
Crawler Crane,12000,50.5,58,33.6,42.8,Glass Panel,999,12.22,3.7,4.9,332,19.6,26,1001.4,1193,5.9,0.38,26,18.24,Safe
Tower Crane,8000,75.0,66,28.5,66.7,Steel Pipe,2276,4.34,4.4,6.1,348,36.1,57,1028.2,572,4.5,0.31,12,19.89,Safe
Tower Crane,8000,65.9,53,39.0,51.9,Shipping Container,3073,11.61,2.2,2.5,73,6.1,68,1032.1,3638,0.0,0.56,7,22.6,Safe
Rough Terrain Crane,7000,29.7,30,14.1,16.4,Steel Beam,1256,2.79,2.5,2.8,165,33.6,98,994.5,2715,0.0,0.28,14,13.29,Safe
Tower Crane,8000,44.8,40,18.5,27.7,Shipping Container,1507,10.84,9.2,9.7,131,33.0,63,1031.6,1380,8.6,0.38,9,28.5,Safe
Crawler Crane,12000,57.5,68,46.0,52.8,Shipping Container,2335,15.79,8.0,8.8,81,14.4,28,1017.2,7757,3.1,0.05,8,29.63,Safe
Tower Crane,8000,71.5,28,60.1,33.7,Steel Pipe,1815,2.24,12.2,14.4,287,3.2,97,1028.6,8190,5.8,0.2,21,31.91,Safe
Crawler Crane,12000,61.9,30,31.3,32.4,Glass Panel,653,8.49,6.0,6.6,118,-4.6,37,1019.8,5703,0.4,0.05,24,15.89,Safe
Mobile Crane,5000,43.6,54,28.3,34.8,Machinery,2798,6.24,2.1,2.7,103,33.1,67,1002.8,627,0.0,0.46,8,25.05,Safe
Rough Terrain Crane,7000,31.5,27,18.7,14.0,Shipping Container,2439,10.19,7.2,9.6,44,45.0,60,1034.1,2255,2.9,0.01,2,30.01,Safe
Tower Crane,8000,60.3,75,48.8,57.4,Steel Beam,1204,3.15,2.4,3.2,310,-0.3,99,1013.3,4043,0.0,0.26,17,15.44,Safe
Crawler Crane,12000,54.7,30,24.6,28.4,Glass Panel,307,10.33,3.4,4.7,218,-0.6,86,1024.3,3391,1.5,0.16,10,14.63,Safe
Crawler Crane,12000,54.3,39,33.0,34.2,Machinery,1954,4.18,4.0,4.4,205,4.2,34,1005.1,9680,2.2,0.23,5,17.26,Safe
Rough Terrain Crane,7000,29.0,30,17.0,12.6,Concrete Block,2907,2.72,4.8,5.1,115,-2.3,59,1001.3,6247,1.3,0.14,21,20.73,Safe
Crawler Crane,12000,40.8,43,32.9,26.3,Machinery,3065,2.63,4.9,5.7,173,8.0,47,992.2,4549,0.0,0.29,10,22.22,Safe
Tower Crane,8000,73.3,71,34.3,67.8,Glass Panel,978,13.16,6.9,8.7,249,14.7,42,1001.6,6763,0.0,0.21,18,21.3,Safe
Rough Terrain Crane,7000,42.9,69,33.0,40.7,Steel Beam,1806,1.85,3.6,3.8,144,17.0,99,1003.8,3655,4.6,0.14,19,18.55,Safe
Mobile Crane,5000,35.0,63,13.0,30.5,Glass Panel,737,9.79,12.0,16.4,3,5.9,65,990.6,7925,0.0,0.58,16,29.54,Safe
Mobile Crane,5000,34.7,62,21.5,32.0,Concrete Block,1057,2.14,3.9,4.3,224,37.5,41,1020.9,4439,1.6,0.34,24,15.9,Safe
Rough Terrain Crane,7000,57.0,64,22.9,49.3,Concrete Block,3767,1.03,7.3,9.2,296,10.4,99,1025.0,7269,4.5,0.13,25,24.89,Safe
Crawler Crane,12000,45.5,42,28.8,29.1,Glass Panel,478,10.75,7.8,9.9,346,10.4,78,1026.0,4834,3.2,0.27,22,22.41,Safe
Mobile Crane,5000,41.8,63,18.8,38.7,Precast Wall,3151,5.24,5.2,6.0,35,37.5,31,1031.6,7445,1.1,0.12,12,26.34,Safe
Crawler Crane,12000,58.9,51,26.0,47.2,Wind Turbine Blade,2339,24.54,4.5,5.2,190,13.2,60,1022.4,7366,0.1,0.43,21,22.16,Safe
Rough Terrain Crane,7000,28.9,56,16.3,22.5,Precast Wall,1241,5.55,16.9,18.3,93,6.3,63,1020.3,6760,0.0,0.09,11,36.84,Warning
Tower Crane,8000,47.2,66,28.3,45.0,Precast Wall,1766,8.18,6.8,9.0,237,15.0,91,1025.0,2306,0.0,0.12,22,22.98,Safe
Mobile Crane,5000,43.9,32,36.4,22.6,Concrete Block,1278,2.23,1.6,2.2,115,6.0,93,1003.8,4133,0.8,0.09,25,14.61,Safe
Rough Terrain Crane,7000,27.0,68,8.7,25.8,Wind Turbine Blade,2055,26.45,5.2,6.8,48,35.3,93,1028.7,742,2.6,0.02,17,26.27,Safe
Tower Crane,8000,75.1,49,58.0,55.6,Shipping Container,1899,10.84,2.6,2.9,105,6.1,39,1032.1,1348,1.5,0.44,13,21.31,Safe
Rough Terrain Crane,7000,58.0,41,29.4,38.9,Steel Beam,1331,3.39,1.2,1.3,327,40.5,77,1030.9,2541,0.0,0.08,3,13.13,Safe
Mobile Crane,5000,35.4,69,22.8,31.2,Steel Pipe,540,3.64,8.0,9.6,249,40.7,100,993.5,5066,0.0,0.19,23,20.76,Safe
Crawler Crane,12000,56.1,51,32.7,44.7,Machinery,2605,7.26,2.3,2.9,83,12.6,73,1008.9,6697,0.0,0.44,7,17.07,Safe
Tower Crane,8000,50.1,62,26.9,45.0,Wind Turbine Blade,2979,16.45,2.7,3.4,29,6.4,44,1031.6,6316,5.2,0.2,7,23.69,Safe
Tower Crane,8000,55.3,44,33.8,38.4,Precast Wall,3348,6.81,4.0,4.3,152,20.4,28,1013.2,1000,3.3,0.04,5,24.68,Safe
Crawler Crane,12000,86.7,69,70.0,82.9,Precast Wall,2722,7.06,2.8,3.3,43,6.5,98,1013.3,3966,2.5,0.24,7,20.6,Safe
Mobile Crane,5000,48.1,52,37.8,37.5,Steel Beam,582,3.64,9.5,13.1,321,32.3,35,1023.2,8351,0.5,0.07,15,25.73,Safe
Crawler Crane,12000,81.3,26,63.0,36.9,Concrete Block,3192,2.76,2.7,3.6,139,3.8,97,991.5,3998,3.2,0.14,18,17.82,Safe
Tower Crane,8000,56.3,48,41.5,40.6,Concrete Block,4738,1.18,9.5,12.6,307,41.4,38,1029.2,1049,0.0,0.03,8,36.08,Warning
Tower Crane,8000,75.6,25,23.5,33.5,Precast Wall,3441,8.97,0.7,0.8,237,-3.4,82,1009.5,3916,3.6,0.14,3,17.47,Safe
Rough Terrain Crane,7000,58.3,29,23.8,27.8,Steel Beam,2049,1.06,10.7,13.1,155,3.1,30,1032.7,6860,0.2,0.09,5,27.82,Safe
Tower Crane,8000,50.2,45,17.6,34.8,Wind Turbine Blade,3143,16.92,5.1,5.8,154,40.2,28,1014.7,8407,2.6,0.6,18,24.64,Safe
Tower Crane,8000,42.8,57,24.8,37.9,Steel Beam,929,1.76,5.9,7.2,302,24.6,33,996.2,5906,0.0,0.26,1,19.61,Safe
